mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logreg__C,param_logreg__penalty,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
25.508071263631184,1.009730173688383,0.03871766726175944,0.0068511067745732485,0.1,l1,"{'logreg__C': 0.1, 'logreg__penalty': 'l1'}",0.7661721068249259,0.772700296735905,0.7738425009893154,0.7709047744658402,0.0033789954995322056,8,0.7697101592640222,0.7761400732020971,0.7864490603363007,0.7774330976008067,0.006894521320034971
2.6746456623077393,0.056754528345199284,0.03217601776123047,0.002678800225238356,0.1,l2,"{'logreg__C': 0.1, 'logreg__penalty': 'l2'}",0.7711177052423344,0.7786350148367952,0.7742382271468145,0.7746636771300448,0.0030837365258798177,7,0.7769314472252449,0.7793055692946879,0.786053412462908,0.7807634763276137,0.0038640809288259474
22.95189905166626,1.5737407714925928,0.03557904561360677,0.005293800435546389,0.5,l1,"{'logreg__C': 0.5, 'logreg__penalty': 'l1'}",0.7800197823936696,0.7863501483679525,0.7825484764542936,0.7829728303877604,0.0026018037959704434,2,0.7874171530319517,0.7851419527154021,0.795944609297725,0.7895012383483596,0.004649867812705472
3.7712841828664145,0.10871638827148537,0.03269354502360026,0.0029832096570378856,0.5,l2,"{'logreg__C': 0.5, 'logreg__penalty': 'l2'}",0.7762611275964392,0.7839762611275964,0.7811634349030471,0.7804668952782907,0.003188061718331322,6,0.7838559699277872,0.784053813433574,0.7923837784371909,0.7867645205995174,0.003974236152846389
33.12327273686727,4.708539874133953,0.03642137845357259,0.00400461464031525,1,l1,"{'logreg__C': 1, 'logreg__penalty': 'l1'}",0.7754698318496538,0.7875370919881306,0.7831420656905421,0.7820495911369032,0.004986785267376726,4,0.7844495004451479,0.7872193095261648,0.7965380811078141,0.7894022970263755,0.0051709136155360415
4.459923267364502,0.2590965896164092,0.03438727060953776,0.0035642430082524668,1,l2,"{'logreg__C': 1, 'logreg__penalty': 'l2'}",0.7796241345202769,0.7849653808110781,0.7807677087455481,0.7817858084938011,0.00229636522354759,5,0.7882085270550994,0.7849441092096152,0.7939663699307616,0.7890396687318254,0.00372991460985178
39.75156966845194,8.337482466301843,0.0333406130472819,0.0019278134769425842,5,l1,"{'logreg__C': 5, 'logreg__penalty': 'l1'}",0.7754698318496538,0.7909000989119683,0.7841313810842897,0.7835003956739647,0.006315365314078905,1,0.7893955880898209,0.7912751013947967,0.7965380811078141,0.7924029235308105,0.0030229994713730376
5.084168910980225,0.4084614649479115,0.03210059801737467,0.0016013966481199812,5,l2,"{'logreg__C': 5, 'logreg__penalty': 'l2'}",0.7740850642927795,0.7903066271018794,0.7839335180055401,0.7827749934054339,0.006673107647528277,3,0.7869225442674844,0.790681570877436,0.7968348170128585,0.791479644052593,0.004085827402077448
