mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.022327979405721027,0.0017012651850530265,0.0035146077473958335,0.00043084202396553617,5,auto,3,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 3}",0.8766771338852413,0.9474585950885208,0.7569265924021709,0.8603655054254712,0.0786297333682424,33,0.949735827502499,0.9478869217589948,0.9554603854389722,0.9510277115668221,0.00322397904818697
0.03104511896769206,0.0034480565541265508,0.0047779083251953125,0.0008353476851615342,5,auto,5,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 5}",0.8832429346274622,0.9474585950885208,0.8163381890888317,0.8823529411764706,0.05352956056321495,27,0.9495930315579038,0.9476013706453456,0.9513204853675946,0.9495049625236146,0.0015195987837612252
0.05431501070658366,0.004500971670117086,0.005933364232381185,0.0009838770009736222,5,auto,10,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 10}",0.9060805024264916,0.9474585950885208,0.7897743501856612,0.8811155530173235,0.06674743146101249,29,0.9493074396687134,0.9476013706453456,0.9518915060670949,0.9496001054603846,0.0017636241915344082
0.0709985891977946,0.002794890944996263,0.008183717727661133,0.000718085967818403,5,auto,15,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 15}",0.9089351984013703,0.9474585950885208,0.7897743501856612,0.8820673900628212,0.06711598874811538,28,0.9484506640011424,0.9476013706453456,0.9518915060670949,0.9493145135711943,0.001854902071807982
0.10072922706604004,0.01143851579484168,0.009857813517252604,0.0018856212996799055,5,auto,21,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 21}",0.8649728803882386,0.9474585950885208,0.8254784347329335,0.8793070626308775,0.05081618055863919,31,0.9504498072254748,0.9476013706453456,0.9517487508922199,0.9499333095876801,0.0017321023998648746
0.025119304656982422,0.0022724183199666678,0.004613478978474935,0.000679169749009979,5,sqrt,3,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 3}",0.9286326006280331,0.9474585950885208,0.7954870037132248,0.8905387397677518,0.06763549157247459,24,0.948165072111952,0.9481724728726442,0.9518915060670949,0.9494096836838969,0.0017549160377106927
0.03312929471333822,0.0027334781651103942,0.004649957021077474,0.0007299233850341344,5,sqrt,5,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 5}",0.7956037681986868,0.9474585950885208,0.7355041416738075,0.8261945554920997,0.08918787913877788,36,0.9534485220619734,0.9476013706453456,0.9528907922912205,0.9513135616661798,0.0026347722552645747
0.04495588938395182,0.0005810028849944539,0.005110343297322591,0.00038794370186239575,5,sqrt,10,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10}",0.8564087924636026,0.9474585950885208,0.7706369608683233,0.8581762802208261,0.07219279943288612,34,0.9507353991146651,0.9476013706453456,0.9530335474660957,0.9504567724087022,0.0022264112953256747
0.06697718302408855,0.006400627244574271,0.006703933080037435,0.0007222649757699451,5,sqrt,15,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 15}",0.9232086782757636,0.9474585950885208,0.8117680662667809,0.8941557205406434,0.059079887013965805,22,0.949021847779523,0.9476013706453456,0.9516059957173447,0.9494097380474044,0.0016577292977159885
0.0899185339609782,0.007129053039101897,0.008705059687296549,0.0009663718897921878,5,sqrt,21,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 21}",0.9194975735084213,0.9474585950885208,0.773207654955727,0.8800685322672759,0.07640353419651,30,0.9491646437241182,0.9476013706453456,0.9530335474660957,0.9499331872785198,0.00228329157858167
0.018096288045247395,0.0004536261404552792,0.003180265426635742,0.00018274012931102237,5,log2,3,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 3}",0.9434770196974023,0.9474585950885208,0.8197657812053699,0.9035789072910718,0.059274432775184745,18,0.9478794802227617,0.9476013706453456,0.9511777301927195,0.9488861936869423,0.0016243338947077952
0.027238925298055012,0.00041070797303183085,0.004979292551676433,0.0008704477043981343,5,log2,5,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 5}",0.9463317156722809,0.9474585950885208,0.8508997429305912,0.9149057681324957,0.045251740863854,14,0.9478794802227617,0.9476013706453456,0.9511777301927195,0.9488861936869423,0.0016243338947077952
0.04280495643615723,0.005978696493679118,0.006009022394816081,0.00013876211645512447,5,log2,10,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.8017709225935447,0.8989149057681325,0.06867645892224507,20,0.9475938883335713,0.9476013706453456,0.9518915060670949,0.9490289216820038,0.002024155135288557
0.05640085538228353,0.005510046031775859,0.007161696751912435,0.0008006323872426995,5,log2,15,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 15}",0.9469026548672567,0.9474585950885208,0.8377606398171951,0.9107176851323053,0.05157787295459808,15,0.9475938883335713,0.9476013706453456,0.9510349750178444,0.9487434113322536,0.0016203831008099578
0.08372084299723308,0.008278587477933955,0.011510372161865234,0.0010667323096331003,5,log2,21,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.8708940302770637,0.9219493622691796,0.03609384062975867,10,0.9475938883335713,0.9476013706453456,0.9506067094932191,0.9486006561573787,0.0014184972061833355
0.03420440355936686,0.002683589257571033,0.004442771275838216,0.0005672478674901433,7,auto,3,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 3}",0.8115900656580074,0.9468874928612222,0.6198229077406455,0.7927850751951266,0.1341748270284743,39,0.9541625017849493,0.9480296973158195,0.960028551034975,0.9540735833785813,0.004898915016318465
0.04048967361450195,0.0006023402754605183,0.005303223927815755,0.0003342403052663549,7,auto,5,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 5}",0.6568655438195832,0.9474585950885208,0.760354184518709,0.7882162573767371,0.1202665541205693,41,0.9540197058403541,0.9478869217589948,0.9533190578158458,0.9517418951383982,0.002740844362660737
0.06626240412394206,0.0035760440237268864,0.006388505299886067,0.00024725744980697164,7,auto,10,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 10}",0.7547816157579218,0.9474585950885208,0.5864038846043987,0.7628973919664953,0.14750117012543054,48,0.9545908896187348,0.9481724728726442,0.9603140613847252,0.9543591412920347,0.00495949079135958
0.09076913197835286,0.0006059522934873929,0.007353067398071289,0.000528979568845591,7,auto,15,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 15}",0.7322295175563802,0.9474585950885208,0.6389602970579834,0.7728916809442223,0.12917686152754784,45,0.9544480936741396,0.9480296973158195,0.9580299785867238,0.9535025898588944,0.004136978726299515
0.11473306020100911,0.004124249025899226,0.009233236312866211,6.629237059395892e-05,7,auto,21,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 21}",0.7770482443619755,0.9474585950885208,0.6309625821193945,0.7851703788311442,0.12932737167148198,42,0.9543052977295445,0.9476013706453456,0.9593147751605996,0.9537404811784965,0.0047986265143786545
0.02765353520711263,0.0007984770825978431,0.004532019297281901,0.0013808720331327017,7,sqrt,3,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 3}",0.6434484727376535,0.9474585950885208,0.8046272493573264,0.7984960974681135,0.1241961305129,38,0.9545908896187348,0.9486007995431183,0.9527480371163455,0.9519799087593995,0.002505036348113989
0.03465533256530762,0.0038825355630456504,0.004427274068196614,0.0003970626162693722,7,sqrt,5,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 5}",0.8569797316585783,0.9474585950885208,0.6909454441588118,0.8318103940605368,0.10621589772781433,35,0.9504498072254748,0.9477441462021702,0.9597430406852249,0.9526456647042899,0.005138722912314655
0.06287765502929688,0.004351788960002556,0.007438500722249349,0.00018218781718106074,7,sqrt,10,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 10}",0.7659149300599486,0.9474585950885208,0.6598114824335904,0.7910717685132306,0.11876339170742167,40,0.9543052977295445,0.9486007995431183,0.9597430406852249,0.9542163793192958,0.004549235414145554
0.08594616254170735,0.012586697545480627,0.007180690765380859,0.0007996572649176058,7,sqrt,15,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 15}",0.7950328290037111,0.9474585950885208,0.5655526992287918,0.7693698838758805,0.15695428891436963,47,0.9535913180065686,0.9476013706453456,0.9601713062098501,0.9537879982872548,0.00513353889460006
0.09376955032348633,0.002113610193204978,0.008513609568277994,0.0015175392857165481,7,sqrt,21,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 21}",0.7893234370539538,0.9474585950885208,0.7129391602399314,0.8165810013325718,0.09765704524055621,37,0.9540197058403541,0.9481724728726442,0.9558886509635974,0.9526936098921985,0.0032867155774534453
0.020488262176513672,0.004399219514863238,0.0033745765686035156,0.0003518788461760726,7,log2,3,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 3}",0.9063659720239794,0.9474585950885208,0.8206226792345044,0.8914905768132496,0.05283491406871998,23,0.9494502356133085,0.9476013706453456,0.9544610992148466,0.9505042351578336,0.002897948158232107
0.02591244379679362,0.005100793111374018,0.003448963165283203,3.964540865111514e-05,7,log2,5,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 5}",0.9409077933200114,0.9474585950885208,0.81033990288489,0.899581191699981,0.06314627184598542,19,0.9480222761673568,0.9478869217589948,0.9521770164168452,0.9493620714477323,0.001991233552067043
0.04487967491149902,0.005760042716089187,0.006700038909912109,0.0011313925177158933,7,log2,10,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 10}",0.8878104481872681,0.9474585950885208,0.8126249642959155,0.8826384922901199,0.05516308201963797,26,0.949735827502499,0.9480296973158195,0.9546038543897216,0.9507897930693466,0.0027854404642904253
0.05868633588155111,0.0005242470667215,0.007481733957926433,0.0006686922260631371,7,log2,15,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 15}",0.9263488438481302,0.9474585950885208,0.821479577263639,0.8984389872453836,0.05508527939555609,21,0.949021847779523,0.9476013706453456,0.9524625267665953,0.9496952483971546,0.0020408839592459
0.08233435948689778,0.004097627645498414,0.009446303049723307,0.00010143252811026346,7,log2,21,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 21}",0.8598344276334571,0.9474585950885208,0.8134818623250499,0.8735960403578907,0.05555116426845275,32,0.9513065828930458,0.9476013706453456,0.9541755888650963,0.9510278474678292,0.002691140573335505
0.027283271153767902,0.0020251830928967765,0.003577709197998047,0.00022276547364422452,11,auto,3,"{'max_depth': 11, 'max_features': 'auto', 'n_estimators': 3}",0.5743648301455895,0.9468874928612222,0.4898600399885747,0.6703788311441081,0.19854142262635077,101,0.9581607882336142,0.9540262707024557,0.9650249821556032,0.9590706803638911,0.004536065929411673
0.04395906130472819,0.0047976118032315345,0.004846334457397461,0.000687485447170519,11,auto,5,"{'max_depth': 11, 'max_features': 'auto', 'n_estimators': 5}",0.6628604053668284,0.9474585950885208,0.45901171093973153,0.6897963068722635,0.20030137756966435,82,0.959731543624161,0.9534551684751571,0.9627408993576018,0.9586425371523067,0.0038683028860300142
0.07681496938069661,0.007996836675610923,0.006485541661580403,0.0009048328266104748,11,auto,10,"{'max_depth': 11, 'max_features': 'auto', 'n_estimators': 10}",0.7419354838709677,0.9474585950885208,0.37160811196800914,0.6870359794403198,0.2382583217928225,87,0.9590175639011852,0.953026841804683,0.9644539614561027,0.9588327890539903,0.004666931339405134
0.09996994336446126,0.0010848788758773319,0.007602691650390625,0.000498521447555116,11,auto,15,"{'max_depth': 11, 'max_features': 'auto', 'n_estimators': 15}",0.7056808449900086,0.9474585950885208,0.4555841188231934,0.7029316581001332,0.20080199039433863,66,0.9574468085106383,0.9531696173615077,0.9651677373304782,0.9585947210675414,0.004965010783887177
0.12632354100545248,0.0033204259282063773,0.00943605105082194,0.0008005539304420792,11,auto,21,"{'max_depth': 11, 'max_features': 'auto', 'n_estimators': 21}",0.7522123893805309,0.9474585950885208,0.3781776635247072,0.6926518180087569,0.23617840914438748,79,0.9575896044552334,0.9537407195888064,0.964739471805853,0.9586899319499643,0.004557131994997315
0.028047879536946613,0.00038515930916706813,0.0038292407989501953,0.0007245853247241628,11,sqrt,3,"{'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 3}",0.7527833285755067,0.9466019417475728,0.4792916309625821,0.7262516657148296,0.1916856954354161,54,0.9564472368984721,0.9531696173615077,0.9668807994289793,0.958832551229653,0.005846162374626132
0.042724609375,0.00356741447215366,0.005410432815551758,0.0011001484947761571,11,sqrt,5,"{'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 5}",0.6791321724236369,0.9474585950885208,0.4510139960011425,0.6925566343042071,0.2028804767205913,80,0.9581607882336142,0.9547401484865791,0.9655960028551035,0.9594989798584322,0.004531773834912968
0.07705124219258626,0.00885949866645767,0.006124258041381836,0.0005714897817005988,11,sqrt,10,"{'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 10}",0.6602911789894377,0.9474585950885208,0.4338760354184519,0.6805634875309347,0.21014392225836306,95,0.9583035841782094,0.9544545973729297,0.966452533904354,0.9597369051518311,0.005001894775188662
0.10099530220031738,0.0030226711846490866,0.007698933283487956,0.0007606953243153461,11,sqrt,15,"{'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 15}",0.6637168141592921,0.9474585950885208,0.4587260782633533,0.6899866742813631,0.20037322192563362,81,0.9583035841782094,0.9523129640205596,0.964739471805853,0.9584520066682073,0.005074186033979025
0.12748384475708008,0.010219866372109816,0.009497880935668945,0.0006127742775011186,11,sqrt,21,"{'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 21}",0.7425064230659435,0.9474585950885208,0.4398743216223936,0.709975252236817,0.20847909397679515,61,0.9570184206768528,0.952598515134209,0.964739471805853,0.9581188025389715,0.00501722615313441
0.019270976384480793,0.00014205244027781314,0.0032755533854166665,0.0002557228920410673,11,log2,3,"{'max_depth': 11, 'max_features': 'log2', 'n_estimators': 3}",0.892377961747074,0.9474585950885208,0.4924307340759783,0.7774604987626118,0.2027542971769141,44,0.9521633585606168,0.9497430039977156,0.9624553890078515,0.9547872505220614,0.005511490417330082
0.029258330663045246,0.0007797330416508969,0.004103422164916992,0.0002087725553379851,11,log2,5,"{'max_depth': 11, 'max_features': 'log2', 'n_estimators': 5}",0.7616328860976306,0.9474585950885208,0.46643816052556414,0.725204644964782,0.19804476511513044,56,0.9558760531200914,0.9501713306681896,0.9625981441827266,0.9562151759903359,0.0050788894305817175
0.048394362131754555,0.0016955033206163756,0.006150722503662109,0.0007563861893698649,11,log2,10,"{'max_depth': 11, 'max_features': 'log2', 'n_estimators': 10}",0.7533542677704824,0.9474585950885208,0.5635532704941445,0.754806777079764,0.15672086894428958,49,0.9575896044552334,0.9496002284408909,0.961456102783726,0.9562153118932835,0.004936729628856683
0.09402275085449219,0.011937471152937543,0.009252309799194336,0.0018244948182526348,11,log2,15,"{'max_depth': 11, 'max_features': 'log2', 'n_estimators': 15}",0.7727662003996575,0.9474585950885208,0.5229934304484433,0.7477631829430802,0.17417481851000516,50,0.9555904612309011,0.9490291262135923,0.9621698786581013,0.9555964887008649,0.005364691413912728
0.12664643923441568,0.009658372941293292,0.01108845074971517,0.0004368248849403516,11,log2,21,"{'max_depth': 11, 'max_features': 'log2', 'n_estimators': 21}",0.7356551527262346,0.9474585950885208,0.6281062553556127,0.770416904625928,0.13266376349506456,46,0.9555904612309011,0.9494574528840662,0.961456102783726,0.9555013389662311,0.004898833666441834
0.03607018788655599,0.0032889928931320277,0.004620949427286784,0.0005496775487117626,13,auto,3,"{'max_depth': 13, 'max_features': 'auto', 'n_estimators': 3}",0.5952041107622038,0.9457452884066248,0.4181662382176521,0.653055396916048,0.21922002778858027,103,0.9617306868484935,0.9574528840662478,0.9677373304782299,0.9623069671309904,0.004218335668896634
0.05235513051350912,0.007978788640001346,0.006055275599161784,0.0008554686830104513,13,auto,5,"{'max_depth': 13, 'max_features': 'auto', 'n_estimators': 5}",0.7359406223237225,0.9471730439748715,0.5092830619822908,0.7308204835332192,0.1787917488308338,52,0.960445523347137,0.9591661907481439,0.9677373304782299,0.9624496815245035,0.0037752347889982102
0.08309682210286458,0.00911514143139513,0.006674130757649739,0.0008059454885058812,13,auto,10,"{'max_depth': 13, 'max_features': 'auto', 'n_estimators': 10}",0.773622609192121,0.9474585950885208,0.3801770922593545,0.700456881781839,0.23728636050896623,71,0.9614450949593032,0.9573101085094232,0.9671663097787295,0.9619738377491519,0.004041109795475464
0.11338583628336589,0.005103966989028327,0.007196187973022461,0.0001528049207053839,13,auto,15,"{'max_depth': 13, 'max_features': 'auto', 'n_estimators': 15}",0.6674279189266343,0.9474585950885208,0.43730362753499,0.6840852845992766,0.20858798591345826,90,0.9610167071255177,0.9570245573957739,0.966452533904354,0.9614979328085486,0.003863967639623924
0.14527289072672525,0.0054770168263048495,0.011259317398071289,0.0013613297650789996,13,auto,21,"{'max_depth': 13, 'max_features': 'auto', 'n_estimators': 21}",0.6585783614045104,0.9474585950885208,0.41873750357040845,0.6749476489624976,0.21614434978799615,99,0.9618734827930887,0.9553112507138778,0.9671663097787295,0.9614503477618986,0.0048490472465386415
0.029744386672973633,0.0010538719520150118,0.0038181940714518228,0.00038010703186022656,13,sqrt,3,"{'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 3}",0.6674279189266343,0.9434608794974301,0.37989145958297627,0.6636207881210737,0.2300755813984526,102,0.9625874625160645,0.9551684751570532,0.9667380442541043,0.9614979939757408,0.004785668782808834
0.0443573792775472,0.0021310683264089457,0.004358212153116862,0.0006354816438400915,13,sqrt,5,"{'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 5}",0.7624892948900942,0.9460308395202741,0.4093116252499286,0.7059775366457263,0.22271477305611387,63,0.9608739111809225,0.9585950885208452,0.9671663097787295,0.9622117698268324,0.0036248087563556662
0.0826703707377116,0.003285749979667307,0.007200082143147786,0.0010865325637043342,13,sqrt,10,"{'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 10}",0.7336568655438196,0.9474585950885208,0.42159383033419023,0.7009328003045878,0.21591210884879877,69,0.9618734827930887,0.9577384351798972,0.9670235546038544,0.96221182419228,0.0037981764796712384
0.11677813529968262,0.010113825893735665,0.009183247884114584,0.001458639077718979,13,sqrt,15,"{'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 15}",0.7365115615186982,0.9474585950885208,0.4078834618680377,0.6973158195316962,0.22200249381626785,74,0.9631586462944453,0.9568817818389491,0.9677373304782299,0.9625925862038747,0.004449797904365992
0.1301854451497396,0.002885927526951574,0.009057998657226562,0.0005275073787438408,13,sqrt,21,"{'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 21}",0.7345132743362832,0.9474585950885208,0.4555841188231934,0.7125452122596612,0.20139280016411215,59,0.9605883192917322,0.9584523129640206,0.966452533904354,0.9618310553867023,0.0033822259460148146
0.024971882502237957,0.002265355081318084,0.0036455790201822915,0.0004257496464385688,13,log2,3,"{'max_depth': 13, 'max_features': 'log2', 'n_estimators': 3}",0.754210676562946,0.9471730439748715,0.6449585832619251,0.7821245002855511,0.12493937479119963,43,0.959731543624161,0.952598515134209,0.9603140613847252,0.9575480400476984,0.003507912901549138
0.03532036145528158,0.0019688437974323047,0.004345019658406575,0.0004971988134343639,13,log2,5,"{'max_depth': 13, 'max_features': 'log2', 'n_estimators': 5}",0.721952612046817,0.9474585950885208,0.5158526135389888,0.7284408909194746,0.17624957216959827,53,0.9585891760673997,0.9543118218161051,0.9643112062812277,0.9590707347215774,0.0040964087095401
0.05745450655619303,0.0030127267150073475,0.0061948299407958984,0.0004836082129383471,13,log2,10,"{'max_depth': 13, 'max_features': 'log2', 'n_estimators': 10}",0.7242363688267199,0.9474585950885208,0.43159097400742646,0.7011231677136874,0.21122055947343285,68,0.9574468085106383,0.9534551684751571,0.9644539614561027,0.9584519794806328,0.004546144026800027
0.08414800961812337,0.0025139209405016256,0.008515040079752604,0.0009312274106466939,13,log2,15,"{'max_depth': 13, 'max_features': 'log2', 'n_estimators': 15}",0.7642021124750215,0.9474585950885208,0.4270208511853756,0.7129259470778603,0.21552566848028287,58,0.9570184206768528,0.9535979440319817,0.9644539614561027,0.9583567753883124,0.00453186301488099
0.12940017382303873,0.007712678527626812,0.012440840403238932,0.00012896429994669882,13,log2,21,"{'max_depth': 13, 'max_features': 'log2', 'n_estimators': 21}",0.7416500142734799,0.9474585950885208,0.5164238788917452,0.735198933942509,0.17601576594736001,51,0.9568756247322576,0.9533123929183324,0.964882226980728,0.9583567482104393,0.004838082273384669
0.0404358704884847,0.0023293436637751926,0.004600365956624349,0.00025490832718888675,17,auto,3,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 3}",0.7170996288895233,0.9474585950885208,0.3930305626963725,0.6858937749857225,0.22740170640161386,89,0.9700128516350136,0.96302113078241,0.9725910064239829,0.9685416629471355,0.004043012660982545
0.0522614320119222,0.0017503545012808699,0.004775285720825195,0.0006245558417082775,17,auto,5,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 5}",0.7345132743362832,0.9474585950885208,0.38531848043416167,0.689130020940415,0.2317102899491268,85,0.9704412394687991,0.9673043974871502,0.9723054960742327,0.9700170443433941,0.0020636057274816388
0.09052809079488118,0.0053649660407472915,0.006349960962931315,0.0005660997786775567,17,auto,10,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 10}",0.7373679703111619,0.9474585950885208,0.3630391316766638,0.6826575290310299,0.24168880878915605,92,0.9724403826931315,0.9684466019417476,0.9727337615988579,0.9712069154112456,0.0019555077146358904
0.1658936341603597,0.027634448207592997,0.011088132858276367,0.002243776041475815,17,auto,15,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 15}",0.7216671424493292,0.9474585950885208,0.3730362753499,0.6807538549400343,0.23626881824062457,94,0.9730115664715122,0.9690177041690463,0.9725910064239829,0.9715400923548471,0.0017918424983417018
0.19391512870788574,0.00510108347085719,0.012238502502441406,0.0015641255439040414,17,auto,21,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 21}",0.7567799029403368,0.9474585950885208,0.38046272493573263,0.6949362269179516,0.23555510544017438,78,0.973725546194488,0.9691604797258709,0.9725910064239829,0.9718256774481139,0.001940662137296011
