mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.08241780598958333,0.009454186820390011,1.1298154195149739,0.039213404939560985,auto,manhattan,1,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.7824721667142449,0.924328954882924,0.7123678948871751,0.8063963449457453,0.0881654788711295,105,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.08578848838806152,0.01773282825164453,1.3478840986887615,0.1485982723104019,auto,manhattan,3,uniform,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.8304310590922067,0.9403198172472873,0.8186232504998572,0.8631258328574148,0.05479683386586097,85,0.95887476795659,0.9585950885208452,0.9637401855817274,0.9604033473530542,0.0023622619343820614
0.07429083188374837,0.012566717792200028,1.2399756908416748,0.09601081618386616,auto,manhattan,3,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.8170139880102769,0.9403198172472873,0.781491002570694,0.8462783171521036,0.06806038202961759,100,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.06612181663513184,0.002049871901641074,1.416760762532552,0.11130712454030794,auto,manhattan,5,uniform,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.8586925492435056,0.9446030839520274,0.8654670094258783,0.8895869027222539,0.03900049977958034,70,0.9574468085106383,0.9534551684751571,0.9588865096359743,0.9565961622072566,0.002297471951426849
0.06892911593119304,0.004664451732087193,1.4041717052459717,0.11652223520912719,auto,manhattan,5,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.8290037111047673,0.944317532838378,0.8251928020565553,0.8661717114030079,0.05527933798749742,83,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.06716219584147136,0.007174731758244517,1.6902371247609456,0.11642318375709944,auto,manhattan,9,uniform,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8763916642877534,0.9463163906339235,0.8888888888888888,0.9038644584047211,0.030448536527433512,38,0.9531629301727831,0.9503141062250143,0.9561741613133476,0.9532170659037149,0.002392663706359915
0.07246979077657063,0.009901148578123915,1.7037283579508464,0.10772257554882812,auto,manhattan,9,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8444190693691122,0.9463163906339235,0.8423307626392459,0.8776889396535313,0.04853442439623105,80,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.07038251558939616,0.01003832457060888,1.9970500469207764,0.11400428723970453,auto,manhattan,15,uniform,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8880959177847559,0.9460308395202741,0.9311625249928592,0.92175899486008,0.024569967558006597,23,0.9527345423389976,0.9493146773272416,0.9498929336188436,0.950647384428361,0.0014946050074950952
0.06839895248413086,0.0032711627932016352,2.0241219202677407,0.10079164377084807,auto,manhattan,15,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8566942620610905,0.9460308395202741,0.8674664381605256,0.8900628212450029,0.039818959004973835,68,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06946150461832683,0.008911654119592504,2.1978817780812583,0.08774954435447091,auto,manhattan,21,uniform,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.9049386240365401,0.9474585950885208,0.9457297914881463,0.9327051208833048,0.01965075999277487,13,0.9491646437241182,0.9488863506567675,0.948893647394718,0.9489815472585347,0.00012950301766907543
0.06977430979410808,0.006465860736124956,2.207548220952352,0.1319082875776295,auto,manhattan,21,distance,"{'algorithm': 'auto', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.86211818441336,0.9474585950885208,0.8774635818337618,0.89567865981344,0.03714603230060101,58,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06880895296732585,0.009726110211702312,0.45850229263305664,0.036524462628748575,auto,minkowski,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.06226483980814616,0.004483129613795736,0.45499444007873535,0.04594260444471729,auto,minkowski,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.06118202209472656,0.0038806172177898272,0.5306217670440674,0.03296022246634875,auto,minkowski,3,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.8821010562375107,0.9408909194745859,0.879463010568409,0.9008185798591282,0.028355882667607028,46,0.9560188490646866,0.9573101085094232,0.9624553890078515,0.9585947821939871,0.0027802939253308836
0.06630555788675944,0.0023349027961306243,0.5264236927032471,0.029613983875865203,auto,minkowski,3,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.8546959748786754,0.9403198172472873,0.8494715795487003,0.8814962878355226,0.04164916394060541,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.07532421747843425,0.009442294846161658,0.6064679622650146,0.05538821696366176,auto,minkowski,5,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.896660005709392,0.9423186750428326,0.9065981148243359,0.915191319246145,0.01960631829405783,25,0.9525917463944024,0.950028555111365,0.9551748750892219,0.9525983921983298,0.00210098158863182
0.07821242014567058,0.011820406138233186,0.603632926940918,0.036442013578801516,auto,minkowski,5,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.8666856979731659,0.9428897772701313,0.8671808054841473,0.8922520464496478,0.0358068533462769,61,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.0763555367787679,0.007952094966728234,0.7048099040985107,0.06452808607570802,auto,minkowski,9,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.9234941478732515,0.9437464306110794,0.9214510139960012,0.929564058633162,0.010063079552337529,18,0.9495930315579038,0.950028555111365,0.9524625267665953,0.9506947044786213,0.00126262079891996
0.08097187678019206,0.0007803712728327062,0.6949059168497721,0.03011703755973659,auto,minkowski,9,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.8718241507279475,0.9437464306110794,0.8717509283061983,0.8957738435179897,0.033921754815886794,54,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.0750124454498291,0.006844394476359259,0.8433876832326254,0.06056208404039266,auto,minkowski,15,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.9323437053953754,0.9437464306110794,0.9394458726078263,0.9385113268608414,0.004702122017911499,7,0.9491646437241182,0.9497430039977156,0.9503211991434689,0.9497429489551009,0.0004721617743807853
0.07584865887959798,0.006344526211550993,0.846161683400472,0.06127172982538307,auto,minkowski,15,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9437464306110794,0.8803199085975436,0.903483723586522,0.028577435796575828,40,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.08055027325948079,0.009415906114245984,0.9328199227650961,0.06894430528813573,auto,minkowski,21,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'uniform'}",0.9474735940622324,0.9474585950885208,0.9451585261353899,0.9466971254521226,0.001087738256686058,1,0.9480222761673568,0.9491719017704169,0.9486081370449678,0.9486007716609138,0.00046936158304979584
0.08197546005249023,0.012018715686503385,0.9277334213256836,0.06038482415418949,auto,minkowski,21,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'distance'}",0.8866685697973166,0.9474585950885208,0.8817480719794345,0.9052922139729678,0.02988372574369924,31,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.08827813466389973,0.01205170184122531,1.0734916528065999,0.0850781412381336,ball_tree,euclidean,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.07484571139017741,0.009226721456756508,1.0283303260803223,0.07567595928701064,ball_tree,euclidean,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.07409056027730306,0.002119257222196064,1.1820166905721028,0.10000134448392314,ball_tree,euclidean,3,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.8818155866400228,0.9414620217018846,0.8791773778920309,0.9008185798591282,0.028759428133243108,46,0.9560188490646866,0.9571673329525985,0.9623126338329765,0.9584996052834205,0.002736682157893019
0.07482727368672688,0.0019623972920863033,1.1353120803833008,0.0928512865113095,ball_tree,euclidean,3,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.8544105052811876,0.9408909194745859,0.8491859468723222,0.8814962878355226,0.042052472798798306,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.0758654276529948,0.001631432843631572,1.2315165996551514,0.123429320894444,ball_tree,euclidean,5,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.8963745361119041,0.9423186750428326,0.9065981148243359,0.9150961355415953,0.01969653744467092,29,0.9525917463944024,0.9501713306681896,0.9553176302640971,0.9526935691088964,0.0021022013512188675
0.07805061340332031,0.010473781802717987,1.243776559829712,0.07569687619231857,ball_tree,euclidean,5,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.866400228375678,0.9428897772701313,0.8671808054841473,0.8921568627450981,0.03587500325014061,65,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.08200724919637044,0.0024743138364052455,1.3860482374827068,0.12409628967049917,ball_tree,euclidean,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.9243505566657151,0.9437464306110794,0.9214510139960012,0.9298496097468113,0.009897577459565805,16,0.9495930315579038,0.9501713306681896,0.9527480371163455,0.9508374664474797,0.0013714512206144465
0.09409546852111816,0.005978592478964117,1.4088794390360515,0.09559207086451614,ball_tree,euclidean,9,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.8721096203254354,0.9437464306110794,0.8717509283061983,0.8958690272225395,0.033854753299059515,52,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.09329541524251302,0.006677656600555114,1.519173542658488,0.13895441201554604,ball_tree,euclidean,15,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.9326291749928632,0.9434608794974301,0.9394458726078263,0.9385113268608414,0.0044714199178785335,7,0.9491646437241182,0.9498857795545402,0.9503211991434689,0.9497905408073758,0.0004769401945236875
0.08476853370666504,0.01053626746301982,1.4768914381663005,0.14730956325079758,ball_tree,euclidean,15,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9434608794974301,0.8803199085975436,0.9033885398819722,0.028443334005756722,44,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.07539153099060059,0.006752630293656845,1.785752534866333,0.125295996990879,ball_tree,euclidean,21,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.9474735940622324,0.9474585950885208,0.9451585261353899,0.9466971254521226,0.001087738256686058,1,0.9480222761673568,0.9491719017704169,0.9486081370449678,0.9486007716609138,0.00046936158304979584
0.07615447044372559,0.01110325528188655,1.592434247334798,0.320585737582676,ball_tree,euclidean,21,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}",0.8866685697973166,0.9474585950885208,0.8817480719794345,0.9052922139729678,0.02988372574369924,31,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.07803257306416829,0.014372950725896722,2.8483407497406006,0.15955345972913323,ball_tree,manhattan,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.7838995147016843,0.9249000571102227,0.7126535275635533,0.8071578145821435,0.08819079439489547,103,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.08396283785502116,0.016091649228988807,3.120546499888102,0.3342676783493236,ball_tree,manhattan,1,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.7838995147016843,0.9249000571102227,0.7126535275635533,0.8071578145821435,0.08819079439489547,103,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.06281566619873047,0.0019265802813430996,2.965851306915283,0.1522941435459283,ball_tree,manhattan,3,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.8292891807022552,0.9408909194745859,0.8186232504998572,0.8629354654483152,0.05529454538368792,87,0.95887476795659,0.9584523129640206,0.9635974304068522,0.9603081704424875,0.0023322436107842074
0.06246558825174967,0.0007242072123792495,2.9546594619750977,0.14237484773145515,ball_tree,manhattan,3,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.8158721096203254,0.9408909194745859,0.781491002570694,0.846087949743004,0.06848949996818904,102,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.06213569641113281,0.001280100279960348,3.1408349672953286,0.13627198592139658,ball_tree,manhattan,5,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.8586925492435056,0.9446030839520274,0.8651813767495001,0.8894917190177042,0.03905955391821956,72,0.9574468085106383,0.9534551684751571,0.9588865096359743,0.9565961622072566,0.002297471951426849
0.06406315167744954,0.004996843586369579,3.1356844107309976,0.13362384655899257,ball_tree,manhattan,5,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.8290037111047673,0.944317532838378,0.8254784347329335,0.8662668951075576,0.0552088968117878,82,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.061742544174194336,0.0012483928440206844,3.3768951892852783,0.11649281836570627,ball_tree,manhattan,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8763916642877534,0.9463163906339235,0.8891745215652671,0.9039596421092709,0.030401984210452433,37,0.9531629301727831,0.950456881781839,0.9563169164882227,0.9533122428142816,0.0023946777638044116
0.06745020548502605,0.007621594299313811,3.3688223361968994,0.12434819845930538,ball_tree,manhattan,9,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8444190693691122,0.9463163906339235,0.844044558697515,0.87826004188083,0.04812334858645327,79,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06494506200154622,0.004805678691812933,3.7853023211161294,0.289013598839319,ball_tree,manhattan,15,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8880959177847559,0.9463163906339235,0.9311625249928592,0.9218541785646297,0.02466418443530515,22,0.952306154505212,0.9488863506567675,0.9501784439685939,0.9504569830435244,0.0014099533331890619
0.06132324536641439,0.0008889021487637984,3.6637072563171387,0.046569596014865544,ball_tree,manhattan,15,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8569797316585783,0.9463163906339235,0.8674664381605256,0.8902531886541024,0.03987317154215694,67,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06107489267985026,0.0019894904996917077,3.8171585400899253,0.10303942456299824,ball_tree,manhattan,21,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.9049386240365401,0.9474585950885208,0.9457297914881463,0.9327051208833048,0.01965075999277487,13,0.9494502356133085,0.9490291262135923,0.948893647394718,0.9491243364072064,0.00023698993930045887
0.060765981674194336,0.0008710378856653363,3.8185689449310303,0.062285225925437206,ball_tree,manhattan,21,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.8615472452183842,0.9474585950885208,0.8774635818337618,0.8954882924043404,0.03731859865592857,60,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.05994764963785807,0.0014109571000336428,0.9052801926930746,0.06978754317651709,ball_tree,minkowski,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.060461997985839844,0.0002664135332870597,0.9036018053690592,0.06374950291169135,ball_tree,minkowski,1,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.0593252976735433,0.00019520880204054297,0.9998456637064616,0.07593840123464288,ball_tree,minkowski,3,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.8818155866400228,0.9414620217018846,0.8791773778920309,0.9008185798591282,0.028759428133243108,46,0.9560188490646866,0.9571673329525985,0.9623126338329765,0.9584996052834205,0.002736682157893019
0.06034358342488607,0.0007849013461026076,1.0024710496266682,0.07322673515247771,ball_tree,minkowski,3,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.8544105052811876,0.9408909194745859,0.8491859468723222,0.8814962878355226,0.042052472798798306,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.06001583735148112,0.001595919691600904,1.0785290400187175,0.08866464763607865,ball_tree,minkowski,5,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.8963745361119041,0.9423186750428326,0.9065981148243359,0.9150961355415953,0.01969653744467092,29,0.9525917463944024,0.9501713306681896,0.9553176302640971,0.9526935691088964,0.0021022013512188675
0.06478508313496907,0.003151797503395686,1.0930269559224446,0.07457251609856226,ball_tree,minkowski,5,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.866400228375678,0.9428897772701313,0.8671808054841473,0.8921568627450981,0.03587500325014061,65,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.07125353813171387,0.0023442014115894597,1.1910202503204346,0.10178649993003984,ball_tree,minkowski,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.9243505566657151,0.9437464306110794,0.9214510139960012,0.9298496097468113,0.009897577459565805,16,0.9495930315579038,0.9501713306681896,0.9527480371163455,0.9508374664474797,0.0013714512206144465
0.06985966364542644,0.00539515619900471,1.2126243909200032,0.08192574955046433,ball_tree,minkowski,9,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.8721096203254354,0.9437464306110794,0.8717509283061983,0.8958690272225395,0.033854753299059515,52,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.0716993014017741,0.006322177434019316,1.326943318049113,0.11572911670714303,ball_tree,minkowski,15,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.9326291749928632,0.9434608794974301,0.9394458726078263,0.9385113268608414,0.0044714199178785335,7,0.9491646437241182,0.9498857795545402,0.9503211991434689,0.9497905408073758,0.0004769401945236875
0.07737445831298828,0.005448226534101037,1.3284098307291667,0.10476729630590116,ball_tree,minkowski,15,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9434608794974301,0.8803199085975436,0.9033885398819722,0.028443334005756722,44,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
